%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1702252250330957338,5736,60667708396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.312468945980072,-9.70774364471436,-0.472670644521713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250332854525,5737,60679163455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.321007668972015,-9.70468711853027,-0.485927015542984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250334480295,5738,60687350273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315659761428833,-9.71989154815674,-0.471645414829254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250336257123,5739,60698773622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.329015552997589,-9.70810794830322,-0.467348277568817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250338064712,5740,60706979990,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.319496929645538,-9.71382713317871,-0.46904730796814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250339773310,5741,60716810464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323299080133438,-9.71686553955078,-0.470245867967606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250341534642,5742,60727030038,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.314486533403397,-9.71280956268311,-0.46937620639801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250343073211,5743,60744837522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.306025952100754,-9.71718692779541,-0.475570738315582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250344651149,5744,60748169422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.320692181587219,-9.71180725097656,-0.468133300542831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250346324352,5745,60757507801,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31731191277504,-9.71078395843506,-0.475137621164322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250348066589,5746,60767379522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323899120092392,-9.7155122756958,-0.475323289632797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250349638316,5747,60780748605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.322975873947144,-9.7117919921875,-0.472192734479904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250351890659,5748,60787557840,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.319028198719025,-9.7212495803833,-0.472602844238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250354399759,5749,60798358201,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.310922414064407,-9.71382331848145,-0.471736341714859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250356392818,5750,60807962656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323684424161911,-9.719557762146,-0.476949483156204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250358301302,5751,60817371606,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.317018091678619,-9.7064037322998,-0.469054639339447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250360107637,5752,60827100276,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323257178068161,-9.71348476409912,-0.467762529850006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250361504480,5753,60837596416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.320935726165771,-9.70840835571289,-0.486431449651718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250362848478,5754,60847608804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307286471128464,-9.70334815979004,-0.476589322090149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250364498016,5755,60867821216,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.319583356380463,-9.71515560150147,-0.48233637213707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250365967119,5756,60877073287,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326784312725067,-9.71753120422363,-0.477957636117935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250367517583,5757,60889184236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.319023966789246,-9.7073974609375,-0.476193279027939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250369040172,5758,60898325443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.316697001457214,-9.70571327209473,-0.484445691108704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250370667885,5759,60908598184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313709288835526,-9.70840835571289,-0.478288352489471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250372092450,5760,60922313451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31552129983902,-9.71280193328858,-0.477244555950165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250373762295,5761,60928563833,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31149560213089,-9.70097923278809,-0.47925728559494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250375469516,5762,60937626600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.311492770910263,-9.71348285675049,-0.472441375255585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250377125557,5763,60949111223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.316246598958969,-9.70604515075684,-0.478881001472473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250378967236,5764,60958728313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315905809402466,-9.72530555725098,-0.469864904880524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250381120057,5765,60967346668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.327198803424835,-9.71448612213135,-0.475490659475327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250383368050,5766,60977489709,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313825398683548,-9.7165117263794,-0.475244283676147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250385577156,5767,60989756822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313601464033127,-9.71651077270508,-0.479135662317276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250387526171,5768,60997402906,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31149810552597,-9.72560977935791,-0.481766611337662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250389445357,5769,61014573574,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.319080859422684,-9.71717357635498,-0.481754034757614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250391614479,5770,61023926973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.317331969738007,-9.70672512054444,-0.476474493741989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250393504830,5771,61036859989,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.327884614467621,-9.71077537536621,-0.479731291532517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250395317251,5772,61047583818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.332735151052475,-9.71716976165772,-0.484032362699509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250396951360,5773,61052014589,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.320287942886353,-9.71752834320069,-0.473812311887741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250398486626,5774,61058242797,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.308656603097916,-9.71077823638916,-0.480838179588318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250400166687,5775,61068367958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323212951421738,-9.70975208282471,-0.486534893512726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250401758417,5776,61077186346,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.322443544864655,-9.71920776367188,-0.480164498090744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250403317599,5777,61092619895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.318271666765213,-9.71582794189453,-0.477178543806076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250404662709,5778,61099592685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.321195006370544,-9.70772361755371,-0.479636251926422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250406357143,5779,61107513189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313936650753021,-9.70098686218262,-0.47550442814827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250407835571,5780,61119204998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.314907371997833,-9.71953010559082,-0.486394852399826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250409675431,5781,61138298749,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313864171504974,-9.70064067840576,-0.482978284358978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250411702412,5782,61147429943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323456883430481,-9.70739269256592,-0.479264467954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250417512848,5783,61156943798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.322873055934906,-9.71245765686035,-0.479222416877747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250419719000,5784,61162880659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315251141786575,-9.7168493270874,-0.47782501578331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250421173679,5785,61167004585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.317207038402557,-9.72190761566162,-0.474685162305832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250423602155,5786,61179968595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.314045995473862,-9.70806217193604,-0.482934981584549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250425374207,5787,61191381216,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323121339082718,-9.7165060043335,-0.478625029325485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250427143349,5788,61198423147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.330955177545548,-9.71821403503418,-0.473549783229828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250428699333,5789,61208093166,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.318691819906235,-9.71922588348389,-0.474993467330933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250430412747,5790,61217534303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326454788446426,-9.72225189208984,-0.477524906396866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250432030381,5791,61228730440,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326822072267532,-9.70638942718506,-0.473140180110931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250433556952,5792,61238315820,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.325387448072434,-9.70774173736572,-0.476868391036987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250435320370,5793,61247832298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315785259008408,-9.71584320068359,-0.476766705513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250436798289,5794,61259541749,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30545249581337,-9.70741176605225,-0.46352818608284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250438290492,5795,61267009735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.324114412069321,-9.71278953552246,-0.478010028600693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250439937851,5796,61277518272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.320601165294647,-9.72157192230225,-0.47602042555809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250441492231,5797,61292112588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.329967111349106,-9.7225923538208,-0.472582548856735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250443355430,5798,61298241138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.327642500400543,-9.72192859649658,-0.467319428920746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250445257625,5799,61310063838,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.310338467359543,-9.70402240753174,-0.476944625377655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250447408569,5800,61317432641,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.318830847740173,-9.71348762512207,-0.471108019351959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250449284840,5801,61329037904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.314445614814758,-9.72596549987793,-0.472519069910049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250450924903,5802,61338235616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.320065677165985,-9.70909881591797,-0.473375797271729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250452520858,5803,61347350597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.318104207515717,-9.71314239501953,-0.474825441837311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250454224856,5804,61361068010,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.330421060323715,-9.72157096862793,-0.477930009365082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250456294529,5805,61371101379,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334586262702942,-9.71114730834961,-0.47265487909317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250458282244,5806,61378585100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.329151153564453,-9.71586704254151,-0.46614333987236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250459867809,5807,61389172792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.336825370788574,-9.71149730682373,-0.460934162139893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250461533670,5808,61399122714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.345801651477814,-9.71991634368897,-0.475075423717499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250463216913,5809,61408315181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.328570872545242,-9.71417236328125,-0.466174483299255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252250464702279,5810,61417826414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.329169899225235,-9.71148300170898,-0.468416005373001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
